session,project_code,session_message,session_note,event_date,event_date_(pst),event_site,life_stage,brood_year,migration_year,spawn_year,release_site,rkm_mask,rkm_ext,release_temp,release_date,release_date_(pst),tagger,organization,capture_method,mark_method,mark_temp,hold_temp,file_title,species,hatchery_site,run,stock,rearing_type,raceway/transect,close_date
NA,SA,NA,NA,7/31/2012 5:07,NA,LOONC,NA,11,13,NA,LOONC,522.303.319.073,30,NA,8/1/2012 6:00,NA,ACHORD S,NMFS,SHOCK,HAND,9,9,SA12213.LN1,NA,,NA,,NA,,7/31/2012 7:07
NA,GAA,NA,NA,8/2/2013 11:02,NA,LOONC,NA,12,14,NA,LOONC,522.303.319.073,30,NA,8/3/2013 5:00,NA,AXEL G,NMFS,SHOCK,HAND,11.3,14.4,GAA13214.LN1,NA,,NA,,NA,,9/4/2013 9:30
NA,GAA,NA,NA,8/2/2013 11:50,NA,LOONC,NA,12,14,NA,LOONC,522.303.319.073,30,NA,8/3/2013 5:30,NA,AXEL G,NMFS,SHOCK,HAND,11.3,15.8,GAA13214.LN2,NA,,NA,,NA,,9/4/2013 9:31
NA,GAA,NA,NA,8/3/2013 5:40,NA,LOONC,NA,12,14,NA,LOONC,522.303.319.073,30,NA,8/3/2013 8:30,NA,AXEL G,NMFS,SHOCK,HAND,8.2,8.6,GAA13215.LN1,NA,,NA,,NA,,9/4/2013 9:31
NA,GAA,NA,NA,7/31/2014 5:10,NA,LOONC,NA,13,15,NA,LOONC,522.303.319.073,30,NA,7/31/2014 12:35,NA,AXEL G,NMFS,SHOCK,HAND,9,12,GAA14212.LN,NA,,NA,,NA,,9/10/2014 10:28
NA,GAA,NA,NA,7/31/2014 8:06,NA,LOONC,NA,13,15,NA,LOONC,522.303.319.073,30,NA,7/31/2014 10:55,NA,AXEL G,NMFS,SHOCK,HAND,9,12,GAA14212.LN2,NA,,NA,,NA,,9/17/2014 7:58
NA,GAA,NA,NA,7/27/2015 7:21,NA,LOONC,NA,,16,NA,LOONC,522.303.319.073,30,NA,7/27/2015 5:30,NA,ARIOUS V,NMFS,SHOCK,HAND,10.5,NA,GAA15208.LC1,NA,,NA,,NA,,7/27/2015 14:01
NA,GAA,NA,NA,7/27/2015 10:02,NA,LOONC,NA,,16,NA,LOONC,522.303.319.073,30,NA,7/27/2015 12:00,NA,ARIOUS V,NMFS,SHOCK,HAND,10.5,NA,GAA15208.LC2,NA,,NA,,NA,,7/27/2015 13:58
NA,GAA,NA,NA,7/22/2016 9:18,NA,LOONC,NA,16,17,NA,LOONC,522.303.319.073,30,NA,7/23/2016 8:00,NA,ARIOUS V,NMFS,SHOCK,HAND,10.5,NA,GAA16204.LN1,NA,,NA,,NA,,7/22/2016 13:09
NA,GAA,NA,NA,7/23/2016 6:31,NA,LOONC,NA,16,17,NA,LOONC,522.303.319.073,30,NA,7/23/2016 9:00,NA,ARIOUS V,NMFS,SHOCK,HAND,8,11,GAA16205.LN3,NA,,NA,,NA,,7/23/2016 10:01
GAA-2017-197-001,GAA,24HR Hold,NA,7/16/2017 8:00,7/16/2017 7:00,LOONC,Juvenile,NA,2018,NA,LOONC,522.303.319.073,30,8,7/17/2017 6:10,7/17/2017 5:10,ARIOUS V,NMFS,SHOCK,HAND,8.5,NA,gaa-2017-197-001.csv,NA,NA,NA,NA,NA,NA,NA
GAA-2017-197-002,GAA,Loon Creek,NA,7/16/2017 8:00,7/16/2017 7:00,LOONC,Juvenile,NA,2018,NA,LOONC,522.303.319.073,30,13,7/16/2017 11:30,7/16/2017 10:30,ARIOUS V,NMFS,SHOCK,HAND,11,NA,gaa-2017-197-002.csv,NA,NA,NA,NA,NA,NA,NA
GAA-2019-200-001,GAA,Loon Creek 24 hr hold,Loon Cr file 1,7/19/2019 8:00,7/19/2019 7:00,LOONC,Juvenile,NA,2020,NA,LOONC,522.303.319.073,30,8,7/20/2019 7:25,7/20/2019 6:25,ARIOUS V,NMFS,SHOCK,HAND,8,NA,gaa-2019-200-001.csv,NA,NA,NA,NA,NA,NA,NA
GAA-2021-202-001,GAA,Loon Creek Day 1,No 24 hr hold,7/21/2021 6:00,7/21/2021 5:00,LOONC,Juvenile,NA,2022,NA,LOONC,522.303.319.073,30,12.5,7/21/2021 9:00,7/21/2021 8:00,ARIOUS V,NMFS,SHOCK,HAND,10.5,NA,gaa-2021-202-001.csv,NA,NA,NA,NA,NA,NA,NA
NA,SA,NA,NA,8/12/2008 10:27,NA,LOONC,NA,7,9,NA,LOONC,522.303.319.073,31,NA,8/12/2008 10:30,NA,ACHORD S,NMFS,SHOCK,HAND,9.5,11.7,SA08225.LN2,NA,,NA,,NA,,8/12/2008 12:21
NA,SA,NA,NA,8/12/2011 5:45,NA,LOONC,NA,10,12,NA,LOONC,522.303.319.073,31,NA,8/12/2011 8:40,NA,ACHORD S,NMFS,SHOCK,HAND,7.5,8.2,SA11224.LN1,NA,,NA,,NA,,8/12/2011 8:17
NA,SA,NA,NA,7/31/2012 7:08,NA,LOONC,NA,12,13,NA,LOONC,522.303.319.073,31,NA,7/31/2012 10:50,NA,ACHORD S,NMFS,SHOCK,HAND,9,12.5,SA12213.LN2,NA,,NA,,NA,,7/31/2012 10:30
NA,SA,NA,NA,8/13/2008 8:02,NA,LOONC,NA,7,9,NA,LOONC,522.303.319.073,32,NA,8/13/2008 9:15,NA,ACHORD S,NMFS,SHOCK,HAND,8.9,10.5,SA08226.LN1,NA,,NA,,NA,,8/13/2008 11:01
NA,SA,NA,NA,8/7/2009 7:42,NA,LOONC,NA,8,10,NA,LOONC,522.303.319.073,32,NA,8/7/2009 9:30,NA,ACHORD S,NMFS,SHOCK,HAND,9,10,SA09219.LN1,NA,,NA,,NA,,8/7/2009 11:35
NA,SA,NA,NA,8/13/2010 6:06,NA,LOONC,NA,9,11,NA,LOONC,522.303.319.073,32,NA,8/13/2010 10:00,NA,ACHORD S,NMFS,SHOCK,HAND,8.1,10.5,SA10225.LN1,NA,,NA,,NA,,8/14/2010 14:45
NA,SA,NA,NA,8/14/1998 8:38,NA,LOONC,NA,97,99,NA,LOONC,522.303.319.073,33,NA,8/15/1998 8:00,NA,EPPARD B,NMFS,SHOCK,HAND,9,9.5,SA98226.LN1,NA,NA,NA,NA,NA,NA,8/14/1998 9:53
NA,SA,NA,NA,8/6/1999 7:34,NA,LOONC,NA,98,0,NA,LOONC,522.303.319.073,33,NA,8/7/1999 7:14,NA,ACHORD S,NMFS,SHOCK,HAND,9.5,NA,SA99218.LN1,NA,,NA,,NA,,9/3/1999 9:51
NA,SA,NA,NA,8/6/1999 9:00,NA,LOONC,NA,98,0,NA,LOONC,522.303.319.073,33,NA,8/6/1999 12:45,NA,MCINTYRE K,NMFS,SHOCK,HAND,10,NA,SA99218.LN2,NA,,NA,,NA,,9/3/1999 9:54
NA,SA,NA,NA,8/8/2002 10:42,NA,LOONC,NA,1,3,NA,LOONC,522.303.319.073,33,NA,8/9/2002 7:30,NA,ACHORD S,NMFS,SHOCK,HAND,5.5,9,SA02220.LN1,NA,,NA,,NA,,8/8/2002 12:21
NA,SA,NA,NA,8/8/2003 6:16,NA,LOONC,NA,2,4,NA,LOONC,522.303.319.073,33,NA,8/9/2003 5:00,NA,ACHORD S,NMFS,SHOCK,HAND,9.5,11,SA03220.LN1,NA,,NA,,NA,,8/8/2003 7:20
NA,AAB,NA,NA,8/6/2004 7:26,NA,LOONC,NA,3,5,NA,LOONC,522.303.319.073,33,NA,8/6/2004 12:00,NA,HODGE J,IDFG,SHOCK,HAND,9,13,AAB04219.LN1,NA,,NA,,NA,,8/7/2004 10:39
NA,SA,NA,NA,8/6/2004 5:42,NA,LOONC,NA,3,5,NA,LOONC,522.303.319.073,33,NA,8/7/2004 5:00,NA,HODGE J,NMFS,SHOCK,HAND,9.5,10,SA04219.LN1,NA,,NA,,NA,,8/7/2004 5:29
NA,SA,NA,NA,8/14/1998 9:58,NA,LOONC,NA,97,99,NA,LOONC,522.303.319.073,34,NA,8/14/1998 12:45,NA,EPPARD B,NMFS,SHOCK,HAND,10.5,11,SA98226.LN2,NA,NA,NA,NA,NA,NA,8/14/1998 11:41
NA,SA,NA,NA,8/6/1999 10:08,NA,LOONC,NA,98,0,NA,LOONC,522.303.319.073,34,NA,8/6/1999 13:13,NA,MCINTYRE K,NMFS,SHOCK,HAND,12,NA,SA99218.LN3,NA,,NA,,NA,,1/3/2000 11:53
NA,SA,NA,NA,8/8/2002 12:35,NA,LOONC,NA,1,3,NA,LOONC,522.303.319.073,34,NA,8/8/2002 13:00,NA,ACHORD S,NMFS,SHOCK,HAND,9,11,SA02220.LN2,NA,,NA,,NA,,8/8/2002 15:26
NA,AAB,NA,NA,8/8/2003 6:49,NA,LOONC,NA,2,4,NA,LOONC,522.303.319.073,34,NA,8/8/2003 13:30,NA,ACHORD S,IDFG,SHOCK,HAND,9.5,15.5,AAB03220.LN1,NA,,NA,,NA,,8/8/2003 13:00
NA,SA,NA,NA,8/8/2003 7:24,NA,LOONC,NA,2,4,NA,LOONC,522.303.319.073,34,NA,8/8/2003 12:15,NA,ACHORD S,NMFS,SHOCK,HAND,11,13,SA03220.LN2,NA,,NA,,NA,,8/8/2003 12:00
NA,AAB,NA,NA,8/7/2004 7:01,NA,LOONC,NA,3,5,NA,LOONC,522.303.319.073,34,NA,8/7/2004 12:00,NA,HODGE J,IDFG,SHOCK,HAND,9,12,AAB04220.LN1,NA,,NA,,NA,,8/7/2004 10:44
NA,SA,NA,NA,8/6/2004 7:56,NA,LOONC,NA,3,5,NA,LOONC,522.303.319.073,34,NA,8/6/2004 12:00,NA,HODGE J,NMFS,SHOCK,HAND,9,13,SA04219.LN2,NA,,NA,,NA,,8/6/2004 12:23
NA,AAB,NA,NA,8/8/2005 9:24,NA,LOONC,NA,4,6,NA,LOONC,522.303.319.073,34,NA,8/8/2005 12:00,NA,ACHORD S,IDFG,SHOCK,HAND,11,15,AAB05220.LN1,NA,,NA,,NA,,8/8/2005 13:03
NA,SA,NA,NA,8/8/2005 9:03,NA,LOONC,NA,4,6,NA,LOONC,522.303.319.073,34,NA,8/9/2005 4:30,NA,ACHORD S,NMFS,SHOCK,HAND,11,11,SA05220.LN1,NA,,NA,,NA,,8/8/2005 10:18
NA,SA,NA,NA,8/8/2007 5:28,NA,LOONC,NA,6,8,NA,LOONC,522.303.319.073,34,NA,8/9/2007 4:30,NA,ACHORD S,NMFS,SHOCK,HAND,9,9,SA07220.LN1,NA,,NA,,NA,,8/8/2007 9:39
NA,SA,NA,NA,8/14/1998 12:10,NA,LOONC,NA,97,99,NA,LOONC,522.303.319.073,35,NA,8/14/1998 13:30,NA,ACHORD S,NMFS,SHOCK,HAND,12,13,SA98226.LN3,NA,NA,NA,NA,NA,NA,8/14/1998 13:08
NA,SA,NA,NA,8/15/1998 9:40,NA,LOONC,NA,97,99,NA,LOONC,522.303.319.073,35,NA,8/15/1998 12:45,NA,MCINTYRE K,NMFS,SHOCK,HAND,9.5,11,SA98227.LN1,NA,NA,NA,NA,NA,NA,8/15/1998 12:11
NA,SA,NA,NA,8/7/1999 5:55,NA,LOONC,NA,98,0,NA,LOONC,522.303.319.073,35,NA,8/7/1999 12:04,NA,MCINTYRE K,NMFS,SHOCK,HAND,9,NA,SA99219.LN1,NA,,NA,,NA,,9/3/1999 10:02
NA,SA,NA,NA,8/8/2003 12:38,NA,LOONC,NA,2,4,NA,LOONC,522.303.319.073,35,NA,8/8/2003 13:30,NA,ACHORD S,NMFS,SHOCK,HAND,14,15,SA03220.LN3,NA,,NA,,NA,,8/8/2003 12:56
NA,SA,NA,NA,8/8/2005 10:19,NA,LOONC,NA,4,6,NA,LOONC,522.303.319.073,35,NA,8/8/2005 12:00,NA,ACHORD S,NMFS,SHOCK,HAND,11,14,SA05220.LN2,NA,,NA,,NA,,8/8/2005 13:05
NA,SA,NA,NA,8/8/2007 9:40,NA,LOONC,NA,6,8,NA,LOONC,522.303.319.073,35,NA,8/8/2007 10:00,NA,ACHORD S,NMFS,SHOCK,HAND,9,11,SA07220.LN2,NA,,NA,,NA,,8/8/2007 11:47
NA,SA,NA,NA,8/9/2002 9:37,NA,LOONC,NA,1,3,NA,LOONC,522.303.319.073,36,NA,8/9/2002 13:00,NA,ACHORD S,NMFS,SHOCK,HAND,7,7,SA02221.LN1,NA,,NA,,NA,,8/9/2002 11:39
NA,SA,NA,NA,8/7/2004 5:30,NA,LOONC,NA,3,5,NA,LOONC,522.303.319.073,36,NA,8/7/2004 10:00,NA,HODGE J,NMFS,SHOCK,HAND,9,12,SA04220.LN1,NA,,NA,,NA,,8/7/2004 10:35
NA,AAB,NA,NA,8/9/2005 7:09,NA,LOONC,NA,4,6,NA,LOONC,522.303.319.073,36,NA,8/9/2005 7:15,NA,ACHORD S,IDFG,SHOCK,HAND,9,10,AAB05221.LN1,NA,,NA,,NA,,8/9/2005 8:07
NA,SA,NA,NA,8/9/2005 6:51,NA,LOONC,NA,4,6,NA,LOONC,522.303.319.073,36,NA,8/9/2005 7:15,NA,ACHORD S,NMFS,SHOCK,HAND,10,10,SA05221.LN1,NA,,NA,,NA,,8/9/2005 8:11
NA,SA,NA,NA,8/9/2007 6:21,NA,LOONC,NA,6,8,NA,LOONC,522.303.319.073,36,NA,8/9/2007 8:30,NA,ACHORD S,NMFS,SHOCK,HAND,9.5,9.5,SA07221.LN1,NA,,NA,,NA,,8/9/2007 10:17
NA,SA,NA,NA,8/9/1993 8:37,NA,LOONC,NA,92,94,NA,LOONC,522.303.319.73,33,NA,8/9/1993 10:00,NA,ACHORD S,NMFS,SHOCK,HAND,7.5,7.5,SA93221.LN1,1,,1,,W,,8/9/1993 9:57
NA,SA,NA,NA,8/9/1993 14:38,NA,LOONC,NA,92,94,NA,LOONC,522.303.319.73,34,NA,8/9/1993 15:45,NA,ACHORD S,NMFS,SHOCK,HAND,13.5,13.5,SA93221.LN2,1,,1,,W,,8/9/1993 15:25
NA,SA,NA,NA,8/9/1993 15:26,NA,LOONC,NA,92,94,NA,LOONC,522.303.319.73,35,NA,8/10/1993 9:00,NA,ACHORD S,NMFS,SHOCK,HAND,14,14,SA93221.LN3,1,,1,,W,,8/9/1993 15:57
NA,SA,NA,NA,7/30/2007 9:30,NA,MARSHC,NA,6,8,NA,MARSHC,522.303.319,170,NA,7/30/2007 12:00,NA,ACHORD S,NMFS,SHOCK,HAND,11,11,SA07211.MC2,NA,,NA,,NA,,7/30/2007 11:53
NA,SA,NA,NA,8/3/1993 5:44,NA,MARSHC,NA,92,94,NA,MARSHC,522.303.319.170,1,NA,8/3/1993 11:50,NA,ACHORD S,NMFS,SHOCK,HAND,8,12,SA93215.MC1,1,,1,,W,,8/3/1993 8:43
NA,SA,NA,NA,8/2/1994 9:37,NA,MARSHC,NA,93,95,NA,MARSHC,522.303.319.170,1,NA,NA,NA,ACHORD S,NMFS,SHOCK,HAND,9.5,9.5,SA94214.MC2,1,,1,,W,,8/2/1994 10:29
NA,SA,NA,NA,8/3/1993 10:31,NA,MARSHC,NA,92,94,NA,MARSHC,522.303.319.170,2,NA,8/4/1993 7:00,NA,ACHORD S,NMFS,SHOCK,HAND,14,14,SA93215.MC3,1,,1,,W,,8/3/1993 10:59
NA,SA,NA,NA,8/2/1994 10:58,NA,MARSHC,NA,93,95,NA,MARSHC,522.303.319.170,2,NA,8/2/1994 12:30,NA,ACHORD S,NMFS,SHOCK,HAND,11.5,12,SA94214.MC3,1,,1,,W,,8/2/1994 11:37
NA,SA,NA,NA,8/3/1993 8:44,NA,MARSHC,NA,92,94,NA,MARSHC,522.303.319.170,4,NA,8/3/1993 12:50,NA,ACHORD S,NMFS,SHOCK,HAND,11,14,SA93215.MC2,1,,1,,W,,8/3/1993 10:30
NA,SA,NA,NA,8/2/1994 7:43,NA,MARSHC,NA,93,95,NA,MARSHC,522.303.319.170,4,NA,8/2/1994 12:00,NA,ACHORD S,NMFS,BSEINE,HAND,9,9,SA94214.MC1,1,,1,,W,,8/2/1994 9:36
NA,SA,NA,NA,8/2/1994 11:39,NA,MARSHC,NA,93,95,NA,MARSHC,522.303.319.170,4,NA,8/2/1994 13:30,NA,ACHORD S,NMFS,BSEINE,HAND,12.5,14.5,SA94214.MC4,1,,1,,W,,8/2/1994 13:10
NA,SA,NA,NA,8/6/1991 7:02,NA,MARSHC,NA,90,92,NA,MARSHC,522.303.319.170,10,NA,8/7/1991 13:15,NA,ACHORD S,NMFS,SHOCK,AUTO,9,NA,SA91218.MC1,1,,1,,W,,8/6/1991 7:41
NA,SA,NA,NA,8/7/1998 7:09,NA,MARSHC,NA,97,99,NA,MARSHC,522.303.319.170,11,NA,8/8/1998 6:45,NA,ACHORD S,NMFS,SHOCK,HAND,7.5,8,SA98219.MC1,NA,NA,NA,NA,NA,NA,8/7/1998 8:45
NA,SA,NA,NA,8/2/1999 7:07,NA,MARSHC,NA,98,0,NA,MARSHC,522.303.319.170,11,NA,8/3/1999 6:30,NA,ACHORD S,NMFS,SHOCK,HAND,8,NA,SA99214.MC1,NA,,NA,,NA,,9/3/1999 9:04
NA,SA,NA,NA,8/3/2001 7:22,NA,MARSHC,NA,0,2,NA,MARSHC,522.303.319.170,11,NA,8/4/2001 8:30,NA,MCINTYRE K,NMFS,SHOCK,HAND,8.5,10,SA01215.MC1,NA,,NA,,NA,,8/3/2001 9:07
NA,SA,NA,NA,7/30/2002 6:02,NA,MARSHC,NA,1,3,NA,MARSHC,522.303.319.170,11,NA,7/31/2002 5:30,NA,ACHORD S,NMFS,SHOCK,HAND,6,7,SA02211.MC1,NA,,NA,,NA,,7/30/2002 10:32
NA,SA,NA,NA,7/30/2002 8:45,NA,MARSHC,NA,1,3,NA,MARSHC,522.303.319.170,11,NA,7/31/2002 12:00,NA,ACHORD S,NMFS,SHOCK,HAND,10,10,SA02211.MC2,NA,,NA,,NA,,7/31/2002 11:06
NA,SA,NA,NA,7/30/2003 7:44,NA,MARSHC,NA,2,4,NA,MARSHC,522.303.319.170,11,NA,7/31/2003 5:20,NA,ACHORD S,NMFS,BSEINE,HAND,10,10,SA03211.MC1,NA,,NA,,NA,,7/30/2003 9:11
NA,SA,NA,NA,7/30/2003 9:12,NA,MARSHC,NA,2,4,NA,MARSHC,522.303.319.170,11,NA,7/30/2003 11:30,NA,ACHORD S,NMFS,SHOCK,HAND,13,13,SA03211.MC2,NA,,NA,,NA,,7/30/2003 11:09
NA,SA,NA,NA,7/28/2004 7:26,NA,MARSHC,NA,3,5,NA,MARSHC,522.303.319.170,11,NA,7/29/2004 5:09,NA,MCINTYRE K,NMFS,BSEINE,HAND,9,10,SA04210.MC1,NA,,NA,,NA,,7/31/2004 6:32
NA,SA,NA,NA,7/28/2004 8:50,NA,MARSHC,NA,3,5,NA,MARSHC,522.303.319.170,11,NA,7/28/2004 12:00,NA,MCINTYRE K,NMFS,BSEINE,HAND,10,16,SA04210.MC2,NA,,NA,,NA,,7/28/2004 12:53
NA,SA,NA,NA,8/1/2005 7:32,NA,MARSHC,NA,4,6,NA,MARSHC,522.303.319.170,11,NA,8/2/2005 6:00,NA,ACHORD S,NMFS,SHOCK,HAND,9,9,SA05213.MC1,NA,,NA,,NA,,8/1/2005 9:05
NA,SA,NA,NA,7/25/2010 5:26,NA,MARSHC,NA,9,11,NA,MARSHC,522.303.319.170,11,NA,7/26/2010 7:00,NA,ACHORD S,NMFS,SHOCK,HAND,8,8,SA10206.MC1,NA,,NA,,NA,,7/26/2010 5:47
NA,GAA,NA,NA,8/1/2015 8:18,NA,MARSHC,NA,15,16,NA,MARSHC,522.303.319.170,11,NA,8/1/2015 10:00,NA,ARIOUS V,NMFS,SHOCK,HAND,8,NA,GAA15213.MC2,NA,,NA,,NA,,8/1/2015 13:08
NA,GAA,NA,NA,7/26/2016 6:45,NA,MARSHC,NA,16,17,NA,MARSHC,522.303.319.170,11,NA,7/27/2016 5:00,NA,ARIOUS V,NMFS,SHOCK,HAND,7.5,NA,GAA16208.MA1,NA,,NA,,NA,,8/31/2016 12:07
NA,GAA,NA,NA,7/26/2016 7:44,NA,MARSHC,NA,16,17,NA,MARSHC,522.303.319.170,11,NA,7/26/2016 8:15,NA,ARIUOS V,NMFS,SHOCK,HAND,8,14,GAA16208.MA2,NA,,NA,,NA,,8/31/2016 12:06
GAA-2021-204-001,GAA,24Hr Hold,NA,7/23/2021 5:40,7/23/2021 4:40,MARSHC,Juvenile,NA,2022,NA,MARSHC,522.303.319.170,11,6,7/24/2021 5:20,7/24/2021 4:20,ARIOUS V,NMFS,SHOCK,HAND,6,NA,gaa-2021-204-001.csv,NA,NA,NA,NA,NA,NA,NA
NA,SA,NA,NA,8/6/1991 8:11,NA,MARSHC,NA,90,92,NA,MARSHC,522.303.319.170,12,NA,8/7/1991 13:15,NA,ACHORD S,NMFS,BSEINE,AUTO,10,NA,SA91218.MC2,1,,1,,W,,8/6/1991 8:40
NA,SA,NA,NA,8/6/1991 9:43,NA,MARSHC,NA,90,92,NA,MARSHC,522.303.319.170,12,NA,8/6/1991 15:00,NA,ACHORD S,NMFS,BSEINE,AUTO,11.5,NA,SA91218.MC3,1,,1,,W,,8/6/1991 12:11
NA,SA,NA,NA,8/2/1999 8:24,NA,MARSHC,NA,98,0,NA,MARSHC,522.303.319.170,12,NA,8/2/1999 13:00,NA,ACHORD S,NMFS,SHOCK,HAND,9,NA,SA99214.MC2,NA,,NA,,NA,,9/3/1999 9:07
NA,AAB,NA,NA,8/3/2001 7:46,NA,MARSHC,NA,0,2,NA,MARSHC,522.303.319.170,12,NA,8/3/2001 12:30,NA,MCINTYRE K,IDFG,SHOCK,HAND,8.5,10,AAB01215.MC1,NA,,NA,,NA,,8/3/2001 11:17
NA,SA,NA,NA,8/3/2001 9:09,NA,MARSHC,NA,0,2,NA,MARSHC,522.303.319.170,12,NA,8/3/2001 12:30,NA,MCINTYRE K,NMFS,SHOCK,HAND,10,11,SA01215.MC2,NA,,NA,,NA,,8/3/2001 11:25
NA,SA,NA,NA,7/31/2002 5:13,NA,MARSHC,NA,1,3,NA,MARSHC,522.303.319.170,12,NA,7/31/2002 11:00,NA,ACHORD S,NMFS,BSEINE,HAND,6,9,SA02212.MC1,NA,,NA,,NA,,7/31/2002 8:11
NA,SA,NA,NA,7/31/2003 5:13,NA,MARSHC,NA,2,4,NA,MARSHC,522.303.319.170,12,NA,7/31/2003 7:00,NA,ACHORD S,NMFS,SHOCK,HAND,10,10,SA03212.MC1,NA,,NA,,NA,,7/31/2003 6:47
NA,SA,NA,NA,7/31/2003 6:47,NA,MARSHC,NA,2,4,NA,MARSHC,522.303.319.170,12,NA,7/31/2003 11:30,NA,ACHORD S,NMFS,SHOCK,HAND,10,15,SA03212.MC2,NA,,NA,,NA,,7/31/2003 11:06
NA,AAB,NA,NA,8/1/2005 8:07,NA,MARSHC,NA,4,6,NA,MARSHC,522.303.319.170,12,NA,8/1/2005 11:00,NA,ACHORD S,IDFG,SHOCK,HAND,9,11,AAB05213.MC1,NA,,NA,,NA,,8/1/2005 12:01
NA,SA,NA,NA,8/1/2005 9:05,NA,MARSHC,NA,4,6,NA,MARSHC,522.303.319.170,12,NA,8/1/2005 11:00,NA,ACHORD S,NMFS,SHOCK,HAND,9.5,11,SA05213.MC2,NA,,NA,,NA,,8/1/2005 11:52
NA,SA,NA,NA,7/30/2007 7:38,NA,MARSHC,NA,6,8,NA,MARSHC,522.303.319.170,12,NA,7/31/2007 5:00,NA,ACHORD S,NMFS,SHOCK,HAND,9.2,9.2,SA07211.MC1,NA,,NA,,NA,,7/30/2007 9:30
NA,SA,NA,NA,8/4/2008 9:17,NA,MARSHC,NA,7,9,NA,MARSHC,522.303.319.170,12,NA,8/5/2008 5:00,NA,ACHORD S,NMFS,SHOCK,HAND,7.7,9.8,SA08217.MC1,NA,,NA,,NA,,8/4/2008 10:31
NA,SA,NA,NA,7/27/2009 8:12,NA,MARSHC,NA,8,10,NA,MARSHC,522.303.319.170,12,NA,7/28/2009 5:15,NA,ACHORD S,NMFS,SHOCK,HAND,9,10,SA09208.MC1,NA,,NA,,NA,,7/27/2009 10:03
NA,SA,NA,NA,7/27/2009 9:26,NA,MARSHC,NA,8,10,NA,MARSHC,522.303.319.170,12,NA,7/27/2009 12:00,NA,ACHORD S,NMFS,SHOCK,HAND,11,15,SA09208.MC2,NA,,NA,,NA,,7/27/2009 13:10
NA,SA,NA,NA,7/25/2010 6:51,NA,MARSHC,NA,9,11,NA,MARSHC,522.303.319.170,12,NA,7/25/2010 10:45,NA,ACHORD S,NMFS,SHOCK,HAND,8,13,SA10206.MC2,NA,,NA,,NA,,7/25/2010 10:23
NA,SA,NA,NA,7/25/2011 5:16,NA,MARSHC,NA,10,12,NA,MARSHC,522.303.319.170,12,NA,7/26/2011 5:00,NA,ACHORD S,NMFS,SHOCK,HAND,8.6,9,SA11206.MC1,NA,,NA,,NA,,7/25/2011 6:32
NA,GAA,NA,NA,8/7/2013 5:53,NA,MARSHC,NA,12,14,NA,MARSHC,522.303.319.170,12,NA,8/8/2013 5:20,NA,LAMB J,NMFS,SHOCK,HAND,7.1,7.2,GAA13219.MC1,NA,,NA,,NA,,9/4/2013 9:33
NA,GAA,NA,NA,8/7/2013 6:45,NA,MARSHC,NA,12,14,NA,MARSHC,522.303.319.170,12,NA,8/7/2013 12:15,NA,LAMB J,NMFS,SHOCK,HAND,7.1,13.7,GAA13219.MC2,NA,,NA,,NA,,9/4/2013 9:34
NA,GAA,NA,NA,8/4/2014 6:09,NA,MARSHC,NA,13,15,NA,MARSHC,522.303.319.170,12,NA,8/5/2014 5:23,NA,AXEL G,NMFS,SHOCK,HAND,9.5,11.5,GAA14216.MC,NA,,NA,,NA,,9/10/2014 11:01
NA,GAA,NA,NA,8/4/2014 6:38,NA,MARSHC,NA,13,15,NA,MARSHC,522.303.319.170,12,NA,8/4/2014 10:37,NA,AXEL G,NMFS,SHOCK,HAND,9.5,11.5,GAA14216.MC2,NA,,NA,,NA,,9/10/2014 11:02
NA,GAA,NA,NA,8/1/2015 7:18,NA,MARSHC,NA,15,16,NA,MARSHC,522.303.319.170,12,NA,8/2/2015 6:30,NA,ARIOUS V,NMFS,SHOCK,HAND,7,NA,GAA15213.MC1,NA,,NA,,NA,,8/2/2015 6:42
NA,GAA,NA,NA,8/2/2015 6:42,NA,MARSHC,NA,15,16,NA,MARSHC,522.303.319.170,12,NA,8/2/2015 10:00,NA,ARIOUS V,NMFS,SHOCK,HAND,8,NA,GAA15214.MC3,NA,,NA,,NA,,8/2/2015 10:54
GAA-2017-206-001,GAA,Marsh Cr 24 hr hold,NA,7/25/2017 8:00,7/25/2017 7:00,MARSHC,Juvenile,NA,2018,NA,MARSHC,522.303.319.170,12,9,7/26/2017 0:05,7/25/2017 23:05,ARIOUS V,NMFS,SHOCK,HAND,9,NA,gaa-2017-206-001.csv,NA,NA,NA,NA,NA,NA,NA
GAA-2017-206-002,GAA,Marsh Cr day 1,NA,7/25/2017 8:00,7/25/2017 7:00,MARSHC,Juvenile,NA,2018,NA,MARSHC,522.303.319.170,12,12.5,7/25/2017 12:10,7/25/2017 11:10,ARIOUS V,NMFS,SHOCK,HAND,9,NA,gaa-2017-206-002.csv,NA,NA,NA,NA,NA,NA,NA
GAA-2017-207-001,GAA,Marsh Creek day 2,NA,7/26/2017 5:40,7/26/2017 4:40,MARSHC,Juvenile,NA,2018,NA,MARSHC,522.303.319.170,12,10.2,7/26/2017 7:50,7/26/2017 6:50,ARIOUS V,NMFS,SHOCK,HAND,9.2,NA,gaa-2017-207-001.csv,NA,NA,NA,NA,NA,NA,NA
